Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

C4.P3      1608[0603]         637.795mil     571.85mil    637.795mil     571.85mil    637.795mil    544.291mil  T         90.00 Cap Semi       
C4.P2      1608[0603]         913.386mil    197.835mil    913.386mil    197.835mil    913.386mil    170.276mil  T         90.00 Cap Semi       
C4.P1      1608[0603]         637.795mil    197.835mil    637.795mil    197.835mil    637.795mil    170.276mil  T         90.00 Cap Semi       
C30.P9     0402              1911.417mil     986.22mil   1911.417mil     986.22mil   1931.102mil     986.22mil  B        180.00 Cap Semi       
C30.P8     0402              1994.095mil     986.22mil   1994.095mil     986.22mil    1974.41mil     986.22mil  B        360.00 Cap Semi       
C30.P7     0402              1994.095mil   1023.622mil   1994.095mil   1023.622mil    1974.41mil   1023.622mil  B        360.00 Cap Semi       
C30.P6     0402              1994.095mil    948.819mil   1994.095mil    948.819mil    1974.41mil    948.819mil  B        360.00 Cap Semi       
C30.P5     0402              1911.417mil    948.819mil   1911.417mil    948.819mil   1931.102mil    948.819mil  B        180.00 Cap Semi       
C30.P4     0402              1994.094mil    901.575mil   1994.094mil    901.575mil   1974.409mil    901.575mil  B        360.00 Cap Semi       
C30.P3     0402              1911.417mil    901.575mil   1911.417mil    901.575mil   1931.102mil    901.575mil  B        180.00 Cap Semi       
C30.P2     0402              1994.094mil    864.173mil   1994.094mil    864.173mil   1974.409mil    864.173mil  B        360.00 Cap Semi       
C30.P1     0402              1911.417mil    864.173mil   1911.417mil    864.173mil   1931.102mil    864.173mil  B        180.00 Cap Semi       
C2.P9      0402               429.134mil   1149.606mil    429.134mil   1149.606mil    429.134mil   1129.921mil  T         90.00 Cap Semi       
C2.P8      0402               685.039mil   1149.606mil    685.039mil   1149.606mil    685.039mil   1129.921mil  T         90.00 Cap Semi       
C2.P7      0402                960.63mil   1149.606mil     960.63mil   1149.606mil     960.63mil   1129.921mil  T         90.00 Cap Semi       
C2.P6      0402               963.583mil    775.591mil    963.583mil    775.591mil    963.583mil    755.906mil  T         90.00 Cap Semi       
C2.P5      0402               687.992mil    775.591mil    687.992mil    775.591mil    687.992mil    755.906mil  T         90.00 Cap Semi       
C2.P4      0402               963.583mil    401.575mil    963.583mil    401.575mil    963.583mil     381.89mil  T         90.00 Cap Semi       
C2.P3      0402               687.992mil    401.575mil    687.992mil    401.575mil    687.992mil     381.89mil  T         90.00 Cap Semi       
C2.P2      0402               963.583mil     27.559mil    963.583mil     27.559mil    963.583mil      7.874mil  T         90.00 Cap Semi       
C2.P1      0402               687.992mil     27.559mil    687.992mil     27.559mil    687.992mil      7.874mil  T         90.00 Cap Semi       
U19        SOT23-6            270.669mil    1092.52mil    270.669mil    1092.52mil    308.071mil    1145.67mil  T        270.00 LM73CIMK-0/NOPB
R18        0402               1296.26mil     664.37mil    1296.26mil     664.37mil   1315.945mil     664.37mil  B        180.00 Res3           
D7         0603                 5.906mil   1144.685mil      5.906mil   1144.685mil    -27.559mil   1144.685mil  T        360.00 LED3           
L1         0402               280.512mil    314.961mil    280.512mil    314.961mil    260.827mil    314.961mil  T        360.00 Inductor       
C57        0402               280.512mil    356.299mil    280.512mil    356.299mil    300.197mil    356.299mil  T        180.00 Cap Semi       
X3         FA-20H              532.48mil    779.528mil     532.48mil    779.528mil    560.039mil    746.063mil  T         90.00 Q24FA20H00044  
C56        0402               182.086mil   1089.567mil    182.086mil   1089.567mil    182.086mil   1069.882mil  T         90.00 Cap Semi       
C46        C1206             1975.394mil    192.913mil   1975.394mil    192.913mil   1922.244mil    192.913mil  B        360.00 Cap Semi       
Y1         XTAL_CC7V-T1A     2019.685mil    515.748mil   2019.685mil    515.748mil   2019.685mil    466.536mil  B         90.00 32.768 kHz     
U14        DFN8-3x3-0.5p      122.047mil    333.661mil    122.047mil    333.661mil    181.102mil    304.134mil  T        180.00 LTC2875        
U13        QFN-64             228.346mil    662.402mil    228.346mil    662.402mil     80.709mil    485.236mil  T         90.00 AT32UC3C2512C-Z2UR
R44        0402                -4.921mil    366.142mil     -4.921mil    366.142mil     -4.921mil    346.457mil  T         90.00 Res3           
R41        0402               261.811mil    952.756mil    261.811mil    952.756mil    261.811mil    933.071mil  T         90.00 Res3           
R40        0402               311.024mil    952.756mil    311.024mil    952.756mil    311.024mil    933.071mil  T         90.00 Res3           
R37        0402              2358.268mil    673.228mil   2358.268mil    673.228mil   2358.268mil    692.913mil  B        270.00 Res3           
R36        0402              2287.402mil    153.543mil   2287.402mil    153.543mil   2307.087mil    153.543mil  B        180.00 Res3           
R35        0402              2314.961mil    673.228mil   2314.961mil    673.228mil   2314.961mil    653.543mil  B         90.00 Res3           
R34        0402               2118.11mil    153.543mil    2118.11mil    153.543mil   2137.795mil    153.543mil  B        180.00 Res3           
R33        0402              2358.268mil    753.937mil   2358.268mil    753.937mil   2358.268mil    734.252mil  B         90.00 Res3           
R32        0402                -2.953mil    466.535mil     -2.953mil    466.535mil     -2.953mil     446.85mil  T         90.00 Res3           
R31        0402               -49.213mil    355.315mil    -49.213mil    355.315mil    -49.213mil        375mil  T        270.00 Res3           
R30        0402               -24.606mil    283.465mil    -24.606mil    283.465mil     -4.921mil    283.465mil  T        180.00 Res3           
R29        0402                 5.905mil   1096.457mil      5.905mil   1096.457mil     -13.78mil   1096.457mil  T        360.00 Res3           
C45        0402               -49.213mil    466.535mil    -49.213mil    466.535mil    -49.213mil     486.22mil  T        270.00 Cap Semi       
C44        0402               141.732mil    416.339mil    141.732mil    416.339mil    122.047mil    416.339mil  T        360.00 Cap Semi       
C43        0402               280.512mil    405.512mil    280.512mil    405.512mil    260.827mil    405.512mil  T        360.00 Cap Semi       
C42        0402               -24.606mil    244.095mil    -24.606mil    244.095mil    -44.291mil    244.095mil  T        360.00 Cap Semi       
C41        0402               -49.213mil    567.913mil    -49.213mil    567.913mil    -49.213mil    548.228mil  T         90.00 Cap Semi       
C40        0402               -48.228mil    760.827mil    -48.228mil    760.827mil    -48.228mil    741.142mil  T         90.00 Cap Semi       
C39        0402               515.748mil    649.606mil    515.748mil    649.606mil    535.433mil    649.606mil  T        180.00 Cap Semi       
C38        1608[0603]         484.252mil    519.685mil    484.252mil    519.685mil    484.252mil    492.126mil  T         90.00 Cap Semi       
C37        0402               469.488mil    950.787mil    469.488mil    950.787mil    469.488mil    970.472mil  T        270.00 Cap Semi       
C36        0402               511.811mil    950.787mil    511.811mil    950.787mil    511.811mil    970.472mil  T        270.00 Cap Semi       
C35        0402                532.48mil    862.205mil     532.48mil    862.205mil    552.165mil    862.205mil  T        180.00 Cap Semi       
C34        0402                532.48mil     696.85mil     532.48mil     696.85mil    512.795mil     696.85mil  T        360.00 Cap Semi       
C33        0402              2202.756mil    153.543mil   2202.756mil    153.543mil   2222.441mil    153.543mil  B        180.00 Cap Semi       
C32        C1206             1975.394mil    324.803mil   1975.394mil    324.803mil   1922.244mil    324.803mil  B        360.00 Cap Semi       
R28        0402               518.701mil    125.984mil    518.701mil    125.984mil    499.016mil    125.984mil  T        360.00 Res3           
P4         51281-1894         360.236mil     25.591mil    192.913mil     68.898mil    192.913mil     68.898mil  T        360.00 FPC-51281-1894 
D2         0603              1981.299mil   1288.386mil   1981.299mil   1288.386mil   1981.299mil   1321.851mil  B        270.00 D Zener 39V    
X1         SAMTEC-FSI-110-D    106.299mil    433.071mil    106.299mil    433.071mil    -33.661mil    255.905mil  B         90.00 SAMTEC-FSI-110-D
X2         SAMTEC-FSI-110-D    106.299mil    964.567mil    106.299mil    964.567mil    -33.661mil    787.402mil  B         90.00 SAMTEC-FSI-110-D
C54        0402               515.748mil    604.331mil    515.748mil    604.331mil    535.433mil    604.331mil  T        180.00 Cap Semi       
C55        1608[0603]          539.37mil    519.685mil     539.37mil    519.685mil     539.37mil    492.126mil  T         90.00 Cap Semi       
C63        0402               486.221mil    250.984mil    486.221mil    250.984mil    486.221mil    231.299mil  T         90.00 Cap Semi       
C64        1608[0603]        1801.181mil    518.701mil   1801.181mil    518.701mil   1801.181mil     546.26mil  T        270.00 Cap Semi       
R52        0402               401.575mil    250.984mil    401.575mil    250.984mil    401.575mil    231.299mil  T         90.00 Res3           
R53        0402               443.898mil    250.984mil    443.898mil    250.984mil    443.898mil    270.669mil  T        270.00 Res3           
D3         CD1608-0603         407.48mil    124.016mil     407.48mil    124.016mil    440.945mil    124.016mil  T        180.00 CDBU0240       
C1         0402                157.48mil    191.929mil     157.48mil    191.929mil    177.165mil    191.929mil  T        180.00 Cap Semi       
C5         2220-stacked-6.7   1889.764mil   1240.158mil   1889.764mil   1240.158mil   1889.764mil   1141.732mil  T         90.00 KCM55WR71J226MH01K
C24        0402                94.488mil    147.638mil     94.488mil    147.638mil     74.803mil    147.638mil  B        360.00 Cap Semi       
C25        2220-stacked-6.7   1889.764mil      78.74mil   1889.764mil      78.74mil   1889.764mil    177.165mil  T        270.00 KCM55WR71J226MH01K
C26        0402              2314.961mil    753.937mil   2314.961mil    753.937mil   2314.961mil    734.252mil  B         90.00 Cap Semi       
C27        0402              2337.598mil       1125mil   2337.598mil       1125mil   2337.598mil   1144.685mil  B        270.00 Cap Semi       
C28        0402              2048.228mil    790.354mil   2048.228mil    790.354mil   2067.913mil    790.354mil  B        180.00 Cap Semi       
C29        0402              1994.094mil   1070.866mil   1994.094mil   1070.866mil    2013.78mil   1070.866mil  B        180.00 Cap Semi       
C50.Bu1    C1206             1496.063mil    336.614mil   1496.063mil    336.614mil   1549.213mil    336.614mil  B        180.00 Cap Semi       
C50.Bu2    C1206             1496.063mil     828.74mil   1496.063mil     828.74mil   1549.213mil     828.74mil  B        180.00 Cap Semi       
C50.Bu3    C1206             1496.063mil   1320.866mil   1496.063mil   1320.866mil   1549.213mil   1320.866mil  B        180.00 Cap Semi       
R2         0402              1826.772mil    748.032mil   1826.772mil    748.032mil   1826.772mil    728.346mil  T         90.00 Res3           
R3         0402              1826.772mil    670.276mil   1826.772mil    670.276mil   1826.772mil    650.591mil  T         90.00 Res3           
R25        14-1210           1830.709mil    334.646mil   1830.709mil    334.646mil   1830.709mil    281.496mil  T         90.00 Res3           
R26.P1     J1-0603            795.276mil     -32.48mil    795.276mil     -32.48mil    765.748mil     -32.48mil  T        360.00 Res3           
R26.P2     J1-0603           1058.071mil    -31.496mil   1058.071mil    -31.496mil   1028.543mil    -31.496mil  T        360.00 Res3           
R26.P3     J1-0603            786.417mil     342.52mil    786.417mil     342.52mil     756.89mil     342.52mil  T        360.00 Res3           
R26.P4     J1-0603           1062.008mil     342.52mil   1062.008mil     342.52mil    1032.48mil     342.52mil  T        360.00 Res3           
R26.P5     J1-0603            784.449mil    716.535mil    784.449mil    716.535mil    754.921mil    716.535mil  T        360.00 Res3           
R26.P6     J1-0603            1060.04mil    716.535mil    1060.04mil    716.535mil   1030.512mil    716.535mil  T        360.00 Res3           
R26.P7     J1-0603            1060.04mil   1090.551mil    1060.04mil   1090.551mil   1030.512mil   1090.551mil  T        360.00 Res3           
R26.P8     J1-0603             782.48mil   1090.551mil     782.48mil   1090.551mil    752.953mil   1090.551mil  T        360.00 Res3           
R26.P9     J1-0603            526.575mil   1090.551mil    526.575mil   1090.551mil    497.047mil   1090.551mil  T        360.00 Res3           
U9         power33           1240.158mil     59.055mil   1240.158mil     59.055mil   1278.543mil     -0.984mil  B         90.00 FDMC86259P     
U15        power33           1240.158mil   1279.528mil   1240.158mil   1279.528mil   1278.543mil   1219.488mil  B         90.00 FDMC86259P     
C51        0402               1227.69mil    246.063mil    1227.69mil    246.063mil    1227.69mil    265.748mil  B        270.00 Cap Semi       
C52        0402              1218.832mil    980.315mil   1218.832mil    980.315mil   1218.832mil       1000mil  B        270.00 Cap Semi       
R42        0402              1186.024mil    246.063mil   1186.024mil    246.063mil   1186.024mil    265.748mil  B        270.00 Res3           
R43        0402              1269.357mil    246.063mil   1269.357mil    246.063mil   1269.357mil    226.378mil  B         90.00 Res3           
R45        0402              1311.024mil    246.063mil   1311.024mil    246.063mil   1311.024mil    265.748mil  B        270.00 Res3           
R46        0402              1177.165mil    980.315mil   1177.165mil    980.315mil   1177.165mil       1000mil  B        270.00 Res3           
R47        0402              1260.499mil    980.315mil   1260.499mil    980.315mil   1260.499mil     960.63mil  B         90.00 Res3           
R48        0402              1302.165mil    980.315mil   1302.165mil    980.315mil   1302.165mil       1000mil  B        270.00 Res3           
Q1         SOT23_N           1246.063mil    367.126mil   1246.063mil    367.126mil   1283.465mil    327.756mil  B        270.00 BSN20          
Q2         SOT23_N           1240.157mil   1100.394mil   1240.157mil   1100.394mil   1277.559mil   1061.024mil  B        270.00 BSN20          
R14        0402               529.528mil   1025.591mil    529.528mil   1025.591mil    509.842mil   1025.591mil  B        360.00 Res3           
R15        0402               528.543mil     828.74mil    528.543mil     828.74mil    508.858mil     828.74mil  B        360.00 Res3           
R49        0402               457.677mil     828.74mil    457.677mil     828.74mil    477.362mil     828.74mil  B        180.00 Res3           
R19        0402               457.677mil   1025.591mil    457.677mil   1025.591mil    477.362mil   1025.591mil  B        180.00 Res3           
U4         DFN8-3x3-0.5p       493.11mil    926.181mil     493.11mil    926.181mil    463.583mil    985.236mil  B        270.00 LTC4313        
R20        0603R             1344.488mil      92.52mil   1344.488mil      92.52mil   1344.488mil     62.992mil  B         90.00 Res3           
R38        0603R             1391.732mil      92.52mil   1391.732mil      92.52mil   1391.732mil     62.992mil  B         90.00 Res3           
R54        0603R             1337.598mil   1184.055mil   1337.598mil   1184.055mil   1337.598mil   1213.583mil  B        270.00 Res3           
R55        0603R             1386.811mil   1184.055mil   1386.811mil   1184.055mil   1386.811mil   1213.583mil  B        270.00 Res3           

