Field=#~Integer~#~50|Field=Designator~String~Designator~112|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Manufacturer~String~Manufacturer~100|Field=Manufacturer number~String~Manufacturer number~100|Field=Part Number~String~Part Number~100|Field=Quantity~Integer~Quantity~100|Field=Supplier 4~String~Supplier 4~100|Field=Value~String~Value~100|Field=Supplier Part Number 4~String~Supplier Part Number 4~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~p2c.PrjPcb|ReportField=ProjectFullPath~C:\Users\timGo\Documents\GitHub\Hardware\nanopower\solar-panels\modular-panel\p2c-harness\p2c.PrjPcb|ReportField=Title~Bill of Materials For Project [p2c.PrjPcb] (No PCB Document Selected)|ReportField=TotalQuantity~2|ReportField=ReportTime~10:56:39|ReportField=ReportDate~09-09-2016|ReportField=ReportDateTime~09-09-2016 10:56:39|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~Tim Andersen|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~09-09-2016|ReportField=CurrentTime~10:55:50|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\timGo\Documents\GitHub\Hardware\nanopower\solar-panels\modular-panel\p2c-harness\p2c.SchDoc|ReportField=DocumentName~p2c.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~31-08-2016|ReportField=Organization~|ReportField=ProjectName~p2c.PrjPcb|ReportField=Revision~0.9|ReportField=Rule~|ReportField=SheetNumber~|ReportField=SheetTotal~|ReportField=Time~|ReportField=Title~Panel2connector|ReportField=VersionControl_RevNumber~|ReportField=DataSourceFileName~p2c.PrjPcb|ReportField=DataSourceFullPath~C:\Users\timGo\Documents\GitHub\Hardware\nanopower\solar-panels\modular-panel\p2c-harness\p2c.PrjPcb
1|D1|SS10P4|Diode Schottky 40V 10A Surface Mount TO-277A (SMPC)|Vishay|SS10P4-M3/86A|60000028|1|Gomspace ApS|SS10P4|540
2|J1|504050-0491|4 Positions Header, Shrouded Connector 0.059" (1.50mm) Surface Mount, Right Angle Gold|Molex|504050-0491|12000095|1|Gomspace ApS|504050-0491|
